Language	GlossID	Gloss	Form	Code
Batyala	306	north		0
Bidyara-Gungabula	306	north		0
Bilinarra	306	north	gayirra	0
Biri	306	north		0
Birrpayi	306	north		0
Bularnu	306	north	galardila	0
Bunganditj	306	north	win.ga	0
Colac	306	north		0
Darkinyung	306	north		0
Dhangu	306	north		0
Dharawal	306	north	garu	0
Dharuk	306	north	Ta-ga-ra	0
Dharumbal	306	north	wanan	0
Dhayyi	306	north	ḻuŋgurrma	0
Dhudhuroa	306	north		0
Dhurga	306	north	garu	0
Dhuwal	306	north		0
Dhuwala	306	north		0
Diyari	306	north	tidnankara	0
Djabugay	306	north	gunggarri	0
Djambarrpuyngu	306	north		0
Djapu	306	north		0
Djinang	306	north	ray ḻunggurrmabi	0
Durubul	306	north	giri	0
Duungidjawu	306	north	gunuwinj	0
Dyirbal	306	north	gunggarri	0
Flinders Island	306	north	ungga	0
Gairi	306	north		0
Gamilaraay	306	north		0
Gangulu	306	north		0
Garlali	306	north		0
Gooreng Gooreng	306	north	duri	0
Gudjal	306	north	gulbila	0
Gumatj	306	north		0
Gumbaynggir	306	north	birraw	0
Gunditjmara	306	north		0
Gundungurra	306	north		0
Gunggari	306	north		0
Gunya	306	north		0
Gupapuyngu	306	north	miyalaŋgitj	0
Gurindji	306	north	kayirra	0
Guugu-Yimidhirr	306	north	gungga:rr	0
Guwa	306	north		0
Guyani	306	north	tidnankara	0
Iyora	306	north	buru-wai	0
Jaru	306	north	gayirra	0
Jaru-McC	306	north		0
Jiwarli	306	north	yaburru	0
Jiwarliny	306	north	kayili	0
Kaanju	306	north	kungkay	0
Kalkatungu	306	north	thapungku	0
Kamilaroi	306	north		0
Karajarri	306	north	yandja	0
KarajarriNW	306	north		0
Kariyarra	306	north	yapurru	0
Karree	306	north		0
Kartujarra	306	north	kayili	0
Karuwali	306	north		0
Katthang	306	north		0
Kaurna	306	north	kouanda	0
Keramin	306	north		0
Kugu Nganhcara	306	north	kungke	0
Kukatj	306	north	piint	0
Kukatja	306	north	gaeli	0
Kuku Yalanji	306	north	kungkarr	0
KukuYalanjiCurr	306	north		0
Kungadutyi	306	north		0
Kungkari	306	north		0
Kurnu	306	north		0
Kurrama	306	north	wartat	0
Kurtjar	306	north	ngkwarriyang	0
Kuuku-Ya’u	306	north	kungkay	0
Linngithigh	306	north	ngkaδ	0
Mabuiag	306	north	naigai-dogam	0
Malgana	306	north	yaburru	0
Malngin	306	north	kanimparra	0
Malyangapa	306	north		0
MangalaMcK	306	north		0
MangalaNW	306	north		0
Margany	306	north		0
Martu Wangka	306	north	kayili	0
Mary River and Bunya Bunya Country	306	north		0
Mathi-Mathi	306	north	ward-ward	0
Mayi-Kulan	306	north		0
Mayi-Kutuna	306	north	ngara	0
Mayi-Thakurti	306	north	yakupiRi	0
Mayi-Yapi	306	north		0
Mbabaram	306	north	nggwar(v)	0
Mbakwithi	306	north	gwatha	0
Minjungbal	306	north	gågin	0
Mirniny	306	north	kayala	0
Mithaka	306	north	yurla	0
Mount Freeling Diyari	306	north		0
Mudburra	306	north	kirrawarra	0
Mudburra-McC	306	north		0
Muruwari	306	north	karral	0
Narrungga	306	north	karrana	0
Ng'goi Mwoi	306	north		0
Ngaanyatjarra	306	north	kayili, alinytjarra	0
Ngadjumaya	306	north	mernu	0
Ngadjuri	306	north		0
Ngaiawang	306	north		0
Ngamini	306	north	tidnankara	0
Ngardily	306	north	kayi(r)ni	0
Ngarigu	306	north		0
Ngarinyman	306	north	gayirra	0
Ngarla	306	north	kanimparra	0
Ngarluma	306	north	yiraju	0
Ngarrindjeri	306	north	walkandi	0
Ngawun	306	north	yanggal	0
Ngiyambaa	306	north	Yanina	0
Ngunawal	306	north		0
Nhanta	306	north	idalu	0
Nhirrpi	306	north	kugudharri thika	0
Northern Mangarla	306	north	ralinyja	0
Northern Nyangumarta	306	north		0
Nyamal	306	north	wartalpa	0
Nyangumarta	306	north	yalinyji	0
Nyungar	306	north	yabaru(SW,E) djirral(N,SW)	0
Paakantyi	306	north		0
Pakanh	306	north	kungka	0
Pallanganmiddang	306	north		0
Panyjima	306	north	wartalpa	0
Parnkala	306	north		0
Payungu	306	north	thambungu	0
Piangil	306	north		0
Pintupi-Luritja	306	north	kayili, yalinytjarra	0
Pirriya	306	north		0
Pitjantjatjara	306	north		0
Pitta-Pitta	306	north	thinangarra	0
Rirratjingu	306	north	ḻuŋgurrma	0
Ritharrngu	306	north	ŋurruruy	0
Southern Walmajarri	306	north		0
Thalanyji	306	north	yaburru	0
Tharrgari	306	north	yawurru	0
Umpila	306	north	kungkay	0
Wajarri	306	north	yaburdu	0
Wakaya	306	north	keliil	0
WalmajarriBilliluna	306	north	kayili	0
WalmajarriHR	306	north		0
WalmajarriNW	306	north		0
Wangkangurru	306	north	tidnankara	0
Wangkatja	306	north	alinytjarra	0
Wangkayutyuru	306	north	thinikada	0
Wangkumara	306	north	walpangada	0
WangkumaraMcDWur	306	north		0
Wardandi	306	north	djiralidj	0
Wargamay	306	north	gunggarri	0
Warlmanpa	306	north	yanjarra	0
Warlpiri	306	north	yatija-	0
Warluwarra	306	north	yungutha	0
Warnman	306	north	kayili	0
Warriyangga	306	north	yaburru	0
Warumungu	306	north	kajunu	0
Warungu	306	north	runggarri	0
Wathawurrung	306	north		0
Wathiwathi	306	north		0
Watjuk	306	north	jirral	0
Western Arrarnta	306	north	yirrara	0
Wik Mungkan	306	north	kungk	0
Wiradjuri	306	north	ballima	0
Wirangu	306	north	alindhara	0
Woiwurrung	306	north	barradji	0
Wulguru	306	north		0
Yabula Yabula	306	north		0
Yagara	306	north		0
Yalarnnga	306	north	manungkurnu	0
Yan-nhangu	306	north	lunggurrma	0
Yandruwandha	306	north	karawarra, walpanggarra	0
Yanyuwa	306	north	nguthundiya	0
Yarluyandi	306	north		0
Yawarrawarrka	306	north		0
Yidiny	306	north	gungga:rr	0
Yindjibarndi	306	north	warda	0
Yindjilandji	306	north		0
Yiningay	306	north		0
Yirandali	306	north		0
Yorta Yorta	306	north	gowa	0
Yugambeh	306	north	kugin	0
Yulparija	306	north	kayili	0
Yuwaalaraay	306	north	ngaarribiyan	0
Adnyamathanha	307	south	(wind varrpa)	0
Aghu-Tharrnggala	307	south	pivrv	0
Alyawarr	307	south	antekerr, akngerrakw	0
Antekerrepenhe	307	south	akngerrakw	0
Arabana	307	south	kudnankari	0
Awabakal	307	south	bagai	0
Badimaya	307	south		0
Badjiri	307	south	bardu	0
Bandjalang	307	south	wahnzgan, dunam W, wanzgahn, birihn C	0
Batyala	307	south	biralunbar	0
Bidyara-Gungabula	307	south		0
Bilinarra	307	south	gu(r)larra	0
Biri	307	south		0
Birrpayi	307	south		0
Bularnu	307	south	gagarra(dha)	0
Bunganditj	307	south	wipa	0
Colac	307	south		0
Darkinyung	307	south		0
Dhangu	307	south		0
Dharawal	307	south	gwiya	0
Dharuk	307	south	Boo-roo-way	0
Dharumbal	307	south	murubinh[?]	0
Dhayyi	307	south	djalathaŋ'	0
Dhudhuroa	307	south		0
Dhurga	307	south	guya	0
Dhuwal	307	south	manuŋgarri	0
Dhuwala	307	south		0
Diyari	307	south	kunankari	0
Djabugay	307	south	jiwarri	0
Djambarrpuyngu	307	south	manuŋgarri	0
Djapu	307	south		0
Djinang	307	south	djalatjaŋ	0
Durubul	307	south	jungur	0
Duungidjawu	307	south	gneearbair	0
Dyirbal	307	south	guyŋguru	0
Flinders Island	307	south	epa	0
Gairi	307	south		0
Gamilaraay	307	south		0
Gangulu	307	south		0
Garlali	307	south		0
Gooreng Gooreng	307	south	yoongoor	0
Gudjal	307	south	wanggarri	0
Gumatj	307	south	maḏirri	0
Gumbaynggir	307	south		0
Gunditjmara	307	south		0
Gundungurra	307	south		0
Gunggari	307	south		0
Gunya	307	south	guta	0
Gupapuyngu	307	south	manuŋgarri	0
Gurindji	307	south	kurlarra	0
Guugu-Yimidhirr	307	south	dhiba:rr	0
Guwa	307	south		0
Guyani	307	south	kunankari	0
Iyora	307	south		0
Jaru	307	south	guli	0
Jaru-McC	307	south		0
Jiwarli	307	south	warlbara	0
Jiwarliny	307	south		0
Kaanju	307	south	yi:pay	0
Kalkatungu	307	south	karrwarli	0
Kamilaroi	307	south		0
Karajarri	307	south	gulja	0
KarajarriNW	307	south		0
Kariyarra	307	south	jingkayi	0
Karree	307	south		0
Kartujarra	307	south	ngaparti	0
Karuwali	307	south		0
Katthang	307	south		0
Kaurna	307	south	patpa	0
Keramin	307	south		0
Kugu Nganhcara	307	south	yibe	0
Kukatj	307	south	nhak	0
Kukatja	307	south	yulba-rira	0
Kuku Yalanji	307	south	ciparr	0
KukuYalanjiCurr	307	south		0
Kungadutyi	307	south		0
Kungkari	307	south		0
Kurnu	307	south		0
Kurrama	307	south	kaayu	0
Kurtjar	307	south	bhiriying	0
Kuuku-Ya’u	307	south	yiipay	0
Linngithigh	307	south	iβaδ	0
Mabuiag	307	south	ziai dogma	0
Malgana	307	south	gagarrala (?)	0
Malngin	307	south	kaankarra	0
Malyangapa	307	south	kulirdu	0
MangalaMcK	307	south		0
MangalaNW	307	south		0
Margany	307	south	guta	0
Martu Wangka	307	south	ngaparti	0
Mary River and Bunya Bunya Country	307	south		0
Mathi-Mathi	307	south	marlidh-marlidh	0
Mayi-Kulan	307	south		0
Mayi-Kutuna	307	south	kuwa	0
Mayi-Thakurti	307	south	maNDaba	0
Mayi-Yapi	307	south		0
Mbabaram	307	south	aberr	0
Mbakwithi	307	south	βatha	0
Minjungbal	307	south	barin	0
Mirniny	307	south	kurila	0
Mithaka	307	south		0
Mount Freeling Diyari	307	south		0
Mudburra	307	south	kurlarra	0
Mudburra-McC	307	south		0
Muruwari	307	south		0
Narrungga	307	south		0
Ng'goi Mwoi	307	south	pireen	0
Ngaanyatjarra	307	south	yurparirra	0
Ngadjumaya	307	south	julbairra	0
Ngadjuri	307	south		0
Ngaiawang	307	south	karrungadla	0
Ngamini	307	south	kunankari	0
Ngardily	307	south	kurlarnirra	0
Ngarigu	307	south		0
Ngarinyman	307	south	gularra	0
Ngarla	307	south	wurruru	0
Ngarluma	307	south	garrgarra	0
Ngarrindjeri	307	south	rikkara	0
Ngawun	307	south	kulpila	0
Ngiyambaa	307	south		0
Ngunawal	307	south		0
Nhanta	307	south	i'u	0
Nhirrpi	307	south		0
Northern Mangarla	307	south	kurlila	0
Northern Nyangumarta	307	south		0
Nyamal	307	south	wuluju	0
Nyangumarta	307	south	kurila	0
Nyungar	307	south	mirnang(SW,E)	0
Paakantyi	307	south		0
Pakanh	307	south	yiipe	0
Pallanganmiddang	307	south		0
Panyjima	307	south	kurila	0
Parnkala	307	south	parpa	0
Payungu	307	south	warlbara	0
Piangil	307	south		0
Pintupi-Luritja	307	south	yulparirra	0
Pirriya	307	south		0
Pitjantjatjara	307	south		0
Pitta-Pitta	307	south	wakarrha	0
Rirratjingu	307	south		0
Ritharrngu	307	south	bägay	0
Southern Walmajarri	307	south	kurlirra	0
Thalanyji	307	south	kajinha	0
Tharrgari	307	south	warlbara	0
Umpila	307	south	yi:pay	0
Wajarri	307	south	minangu	0
Wakaya	307	south	kekerril	0
WalmajarriBilliluna	307	south	kurlirra	0
WalmajarriHR	307	south		0
WalmajarriNW	307	south		0
Wangkangurru	307	south	kunankari	0
Wangkatja	307	south	ulparirra	0
Wangkayutyuru	307	south	karruwali	0
Wangkumara	307	south	wangkumada	0
WangkumaraMcDWur	307	south		0
Wardandi	307	south	budjili	0
Wargamay	307	south	gulbila	0
Warlmanpa	307	south	kurlarra	0
Warlpiri	307	south	kurlirra	0
Warluwarra	307	south	kaarra	0
Warnman	307	south	ngaparti	0
Warriyangga	307	south	kakarra	0
Warumungu	307	south	kankuru	0
Warungu	307	south	gulbila	0
Wathawurrung	307	south	korren	0
Wathiwathi	307	south		0
Watjuk	307	south	puyal	0
Western Arrarnta	307	south	ntakaarra	0
Wik Mungkan	307	south	yi:p	0
Wiradjuri	307	south		0
Wirangu	307	south	yulbaRa	0
Woiwurrung	307	south	gurrin	0
Wulguru	307	south		0
Yabula Yabula	307	south		0
Yagara	307	south		0
Yalarnnga	307	south	karruwali	0
Yan-nhangu	307	south	dhalathaŋ	0
Yandruwandha	307	south	mulhapundra	0
Yanyuwa	307	south	ngalu	0
Yarluyandi	307	south		0
Yawarrawarrka	307	south	mudlapundra	0
Yidiny	307	south	ngara	0
Yindjibarndi	307	south	gaayu	0
Yindjilandji	307	south		0
Yiningay	307	south		0
Yirandali	307	south		0
Yorta Yorta	307	south	gowa	0
Yugambeh	307	south	ngaugai	0
Yulparija	307	south	ngawarra	0
Yuwaalaraay	307	south	dhadhin	0
Adnyamathanha	308	east	yurntu vukarra (?)	0
Aghu-Tharrnggala	308	east	ka	0
Alyawarr	308	east	akngerrakw, akngwerrak, ayerrer	0
Antekerrepenhe	308	east	ayerrer (ayerrerr?)	0
Arabana	308	east	tiriwa	0
Awabakal	308	east		0
Badimaya	308	east		0
Badjiri	308	east	ngarba	0
Bandjalang	308	east	guhgin W (but cf 'north'), not listed in other dialects	0
Batyala	308	east		0
Bidyara-Gungabula	308	east	dhurdu burrbala	0
Bilinarra	308	east	garrawarra	0
Biri	308	east		0
Birrpayi	308	east	taki	0
Bularnu	308	east	ngudhidha	0
Bunganditj	308	east	kan ngara	0
Colac	308	east		0
Darkinyung	308	east		0
Dhangu	308	east	bulwunu(')	0
Dharawal	308	east	bulu	0
Dharuk	308	east	Bain-marree	0
Dharumbal	308	east	gadhba	0
Dhayyi	308	east	bulunu	0
Dhudhuroa	308	east		0
Dhurga	308	east		0
Dhuwal	308	east	bulunu(')	0
Dhuwala	308	east		0
Diyari	308	east	tiriwa	0
Djabugay	308	east	nu-jirra	0
Djambarrpuyngu	308	east	bulunu(')	0
Djapu	308	east		0
Djinang	308	east	djimurru	0
Durubul	308	east	burgin	0
Duungidjawu	308	east	gunundjin	0
Dyirbal	308	east	guliɲ	0
Flinders Island	308	east		0
Gairi	308	east		0
Gamilaraay	308	east	ngarribaa	0
Gangulu	308	east		0
Garlali	308	east		0
Gooreng Gooreng	308	east	goondo	0
Gudjal	308	east		0
Gumatj	308	east	bulwunu(')	0
Gumbaynggir	308	east	warrii	0
Gunditjmara	308	east	pupkuupeetch tirng, 'rising sun'	0
Gundungurra	308	east		0
Gunggari	308	east		0
Gunya	308	east	ŋadba	0
Gupapuyngu	308	east	bulunu(')	0
Gurindji	308	east	ka:rra	0
Guugu-Yimidhirr	308	east	naga:r	0
Guwa	308	east		0
Guyani	308	east	tiriwa	0
Iyora	308	east	gånyi-ma	0
Jaru	308	east	ga:rra	0
Jaru-McC	308	east		0
Jiwarli	308	east	wardandu	0
Jiwarliny	308	east	kakarra	0
Kaanju	308	east	ka:way	0
Kalkatungu	308	east	kialparri	0
Kamilaroi	308	east	ngarribaa	0
Karajarri	308	east	kakarra	0
KarajarriNW	308	east		0
Kariyarra	308	east	yirraju	0
Karree	308	east		0
Kartujarra	308	east	kakarra	0
Karuwali	308	east		0
Katthang	308	east		0
Kaurna	308	east	mari	0
Keramin	308	east		0
Kugu Nganhcara	308	east	kawa	0
Kukatj	308	east	kungerj	0
Kukatja	308	east	gagara	0
Kuku Yalanji	308	east	naka	0
KukuYalanjiCurr	308	east		0
Kungadutyi	308	east		0
Kungkari	308	east		0
Kurnu	308	east		0
Kurrama	308	east	jingkat	0
Kurtjar	308	east	ghathing	0
Kuuku-Ya’u	308	east	kaaway	0
Linngithigh	308	east	awar	0
Mabuiag	308	east	waura-dad	0
Malgana	308	east	gagarrala (?)	0
Malngin	308	east	kanyirra	0
Malyangapa	308	east	warpangarra	0
MangalaMcK	308	east		0
MangalaNW	308	east		0
Margany	308	east	ŋadba	0
Martu Wangka	308	east	kakarra	0
Mary River and Bunya Bunya Country	308	east		0
Mathi-Mathi	308	east		0
Mayi-Kulan	308	east		0
Mayi-Kutuna	308	east	purraala	0
Mayi-Thakurti	308	east	kungkar(r)i	0
Mayi-Yapi	308	east		0
Mbabaram	308	east	ga	0
Mbakwithi	308	east		0
Minjungbal	308	east		0
Mirniny	308	east	kakarra	0
Mithaka	308	east	wakarra	0
Mount Freeling Diyari	308	east		0
Mudburra	308	east	karrayirra	0
Mudburra-McC	308	east		0
Muruwari	308	east	paray	0
Narrungga	308	east		0
Ng'goi Mwoi	308	east		0
Ngaanyatjarra	308	east	kakarrarapitiny(pa)	0
Ngadjumaya	308	east	kagarra	0
Ngadjuri	308	east		0
Ngaiawang	308	east	ngaldko	0
Ngamini	308	east	dirliwa	0
Ngardily	308	east	kakarni	0
Ngarigu	308	east		0
Ngarinyman	308	east	garrawarra	0
Ngarla	308	east	yiju	0
Ngarluma	308	east	jinggayi	0
Ngarrindjeri	308	east	gurra	0
Ngawun	308	east	ngara	0
Ngiyambaa	308	east	thuni patharapa	0
Ngunawal	308	east		0
Nhanta	308	east	arnngalu	0
Nhirrpi	308	east	milawalpa	0
Northern Mangarla	308	east	kakarra	0
Northern Nyangumarta	308	east		0
Nyamal	308	east	yapulpa	0
Nyangumarta	308	east	kakarra	0
Nyungar	308	east	kakarr	0
Paakantyi	308	east	thirtuwa* (?)	0
Pakanh	308	east	ka:wa	0
Pallanganmiddang	308	east		0
Panyjima	308	east	kakarra	0
Parnkala	308	east	karrenni	0
Payungu	308	east	wardandu	0
Piangil	308	east		0
Pintupi-Luritja	308	east	lukurrku, kakarra, kakarrara	0
Pirriya	308	east		0
Pitjantjatjara	308	east		0
Pitta-Pitta	308	east	thirrhiwa	0
Rirratjingu	308	east		0
Ritharrngu	308	east	rawarrang	0
Southern Walmajarri	308	east		0
Thalanyji	308	east	wardandu	0
Tharrgari	308	east	wardatu	0
Umpila	308	east	ka:way	0
Wajarri	308	east	kakararra	0
Wakaya	308	east	kerlath	0
WalmajarriBilliluna	308	east	kakarra	0
WalmajarriHR	308	east		0
WalmajarriNW	308	east		0
Wangkangurru	308	east	tiriwa	0
Wangkatja	308	east	kakarrara	0
Wangkayutyuru	308	east	thirriwa	0
Wangkumara	308	east	kunggari	0
WangkumaraMcDWur	308	east		0
Wardandi	308	east	bungan.	0
Wargamay	308	east		0
Warlmanpa	308	east	kakarra	0
Warlpiri	308	east	kakarrara	0
Warluwarra	308	east		0
Warnman	308	east	kakarra	0
Warriyangga	308	east	wardandu	0
Warumungu	308	east	kakurru	0
Warungu	308	east	wanggarri	0
Wathawurrung	308	east		0
Wathiwathi	308	east		0
Watjuk	308	east		0
Western Arrarnta	308	east	ekngarra	0
Wik Mungkan	308	east	ka:	0
Wiradjuri	308	east	dhirranGal	0
Wirangu	308	east	gagarrara	0
Woiwurrung	308	east	galen-barriam	0
Wulguru	308	east		0
Yabula Yabula	308	east		0
Yagara	308	east		0
Yalarnnga	308	east	tdirriwa	0
Yan-nhangu	308	east		0
Yandruwandha	308	east	dritjidunka	0
Yanyuwa	308	east	akarru	0
Yarluyandi	308	east		0
Yawarrawarrka	308	east		0
Yidiny	308	east	naga	0
Yindjibarndi	308	east	yaarni	0
Yindjilandji	308	east		0
Yiningay	308	east		0
Yirandali	308	east		0
Yorta Yorta	308	east	yeyawa	0
Yugambeh	308	east		0
Yulparija	308	east	kakarra	0
Yuwaalaraay	308	east	ngarribaa	0
Adnyamathanha	309	west	wayilpimpa (to the west), yurntu ngalpantyanha (west wind)	0
Aghu-Tharrnggala	309	west	vwuv	0
Alyawarr	309	west	altwerl, antekerr	0
Antekerrepenhe	309	west	antekerr	0
Arabana	309	west	yantakarra	0
Awabakal	309	west		0
Badimaya	309	west	wirlugardi	0
Badjiri	309	west		0
Bandjalang	309	west	babargam ('above', ie upland, inland)	0
Batyala	309	west		0
Bidyara-Gungabula	309	west	dhurdu wardana	0
Bilinarra	309	west	ga(r)larra	0
Biri	309	west		0
Birrpayi	309	west		0
Bularnu	309	west		0
Bunganditj	309	west	wangaru	0
Colac	309	west		0
Darkinyung	309	west		0
Dhangu	309	west		0
Dharawal	309	west	wagga	0
Dharuk	309	west	Gonie-mah	0
Dharumbal	309	west	garinindin	0
Dhayyi	309	west	bärra'	0
Dhudhuroa	309	west		0
Dhurga	309	west		0
Dhuwal	309	west		0
Dhuwala	309	west		0
Diyari	309	west	yantakara	0
Djabugay	309	west	guwa	0
Djambarrpuyngu	309	west		0
Djapu	309	west		0
Djinang	309	west		0
Durubul	309	west	wian	0
Duungidjawu	309	west	gnooyim mindair	0
Dyirbal	309	west	ruwa	0
Flinders Island	309	west	owa	0
Gairi	309	west		0
Gamilaraay	309	west	Gundah	0
Gangulu	309	west		0
Garlali	309	west		0
Gooreng Gooreng	309	west	bu	0
Gudjal	309	west		0
Gumatj	309	west		0
Gumbaynggir	309	west		0
Gunditjmara	309	west		0
Gundungurra	309	west		0
Gunggari	309	west		0
Gunya	309	west	barta	0
Gupapuyngu	309	west	wuŋ'kurr	0
Gurindji	309	west	karlarra	0
Guugu-Yimidhirr	309	west	guwa:r	0
Guwa	309	west		0
Guyani	309	west		0
Iyora	309	west	ba-wan	0
Jaru	309	west	gala	0
Jaru-McC	309	west		0
Jiwarli	309	west	kawari	0
Jiwarliny	309	west		0
Kaanju	309	west	aacul	0
Kalkatungu	309	west	rungkarri	0
Kamilaroi	309	west	Gundah	0
Karajarri	309	west	gaṛa	0
KarajarriNW	309	west		0
Kariyarra	309	west	wuluju	0
Karree	309	west		0
Kartujarra	309	west	yapurra	0
Karuwali	309	west		0
Katthang	309	west		0
Kaurna	309	west	Wongga	0
Keramin	309	west		0
Kugu Nganhcara	309	west		0
Kukatj	309	west	yir	0
Kukatja	309	west	zz_wilurarra	0
Kuku Yalanji	309	west	kuwa	0
KukuYalanjiCurr	309	west		0
Kungadutyi	309	west		0
Kungkari	309	west		0
Kurnu	309	west		0
Kurrama	309	west	yawut	0
Kurtjar	309	west	long	0
Kuuku-Ya’u	309	west	iichul	0
Linngithigh	309	west	kar	0
Mabuiag	309	west	kuki-dogam	0
Malgana	309	west	yaburru (?)	0
Malngin	309	west	kularra	0
Malyangapa	309	west	milawalpa	0
MangalaMcK	309	west		0
MangalaNW	309	west		0
Margany	309	west	barta	0
Martu Wangka	309	west	yapurra	0
Mary River and Bunya Bunya Country	309	west		0
Mathi-Mathi	309	west	waburru	0
Mayi-Kulan	309	west		0
Mayi-Kutuna	309	west		0
Mayi-Thakurti	309	west	rungkarri	0
Mayi-Yapi	309	west		0
Mbabaram	309	west	wo	0
Mbakwithi	309	west	thu	0
Minjungbal	309	west		0
Mirniny	309	west	kalta	0
Mithaka	309	west	yurla	0
Mount Freeling Diyari	309	west		0
Mudburra	309	west	kalarlarni	0
Mudburra-McC	309	west		0
Muruwari	309	west		0
Narrungga	309	west		0
Ng'goi Mwoi	309	west		0
Ngaanyatjarra	309	west	wawulya, wilurarra, yapurra	0
Ngadjumaya	309	west	jalind'arra	0
Ngadjuri	309	west		0
Ngaiawang	309	west	kaato	0
Ngamini	309	west	andakaRa	0
Ngardily	309	west	karlarni	0
Ngarigu	309	west		0
Ngarinyman	309	west	garlarra	0
Ngarla	309	west	wulyulu	0
Ngarluma	309	west	yaburru	0
Ngarrindjeri	309	west	rumaiy	0
Ngawun	309	west	kuwa	0
Ngiyambaa	309	west	thuni kurunhapa	0
Ngunawal	309	west		0
Nhanta	309	west	wacu	0
Nhirrpi	309	west	wankumara	0
Northern Mangarla	309	west	kara	0
Northern Nyangumarta	309	west		0
Nyamal	309	west	jingkalpa	0
Nyangumarta	309	west	kara	0
Nyungar	309	west	marrak	0
Paakantyi	309	west	thikuwa* (?)	0
Pakanh	309	west	ku:wa	0
Pallanganmiddang	309	west		0
Panyjima	309	west	wuluju	0
Parnkala	309	west	wiyerni	0
Payungu	309	west	kawari	0
Piangil	309	west		0
Pintupi-Luritja	309	west	wilurarra, yapurra	0
Pirriya	309	west		0
Pitjantjatjara	309	west		0
Pitta-Pitta	309	west	yurla	0
Rirratjingu	309	west	ba:rra	0
Ritharrngu	309	west	ŋaṉi	0
Southern Walmajarri	309	west		0
Thalanyji	309	west	kawari	0
Tharrgari	309	west	kagarra	0
Umpila	309	west	i:cul(a)	0
Wajarri	309	west	wirlu	0
Wakaya	309	west	ngerlimil	0
WalmajarriBilliluna	309	west	karla	0
WalmajarriHR	309	west		0
WalmajarriNW	309	west		0
Wangkangurru	309	west		0
Wangkatja	309	west	wilurarra	0
Wangkayutyuru	309	west	yuda	0
Wangkumara	309	west	maludha	0
WangkumaraMcDWur	309	west		0
Wardandi	309	west	wadili	0
Wargamay	309	west	guwa	0
Warlmanpa	309	west	karlarra	0
Warlpiri	309	west	karlarra	0
Warluwarra	309	west	ngarlamarla	0
Warnman	309	west	kararra	0
Warriyangga	309	west	kawari	0
Warumungu	309	west	karu	0
Warungu	309	west	ruwa	0
Wathawurrung	309	west		0
Wathiwathi	309	west		0
Watjuk	309	west		0
Western Arrarnta	309	west	alturla	0
Wik Mungkan	309	west	kuw	0
Wiradjuri	309	west	dharbuwannanna	0
Wirangu	309	west	wiluRraRa	0
Woiwurrung	309	west	mumilam	0
Wulguru	309	west		0
Yabula Yabula	309	west		0
Yagara	309	west	choong-gee	0
Yalarnnga	309	west	rtangkarri	0
Yan-nhangu	309	west	bärra	0
Yandruwandha	309	west	dritjiwindrini	0
Yanyuwa	309	west	angula	0
Yarluyandi	309	west	yantakara	0
Yawarrawarrka	309	west		0
Yidiny	309	west	guwa	0
Yindjibarndi	309	west	wuluyu	0
Yindjilandji	309	west		0
Yiningay	309	west		0
Yirandali	309	west		0
Yorta Yorta	309	west	garruna	0
Yugambeh	309	west	dugunn	0
Yulparija	309	west	wilura	0
Yuwaalaraay	309	west	ngambaa	0
Adnyamathanha	310	now, today	wii, yatha	0
Aghu-Tharrnggala	310	now, today	liə, liəm, lim	0
